datetime,date,hour,day_of_week,month,is_weekend,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,shortwave_radiation,is_day
2023-01-01T00:00,2023-01-01,0,Sunday,1,1,7.1,75,5.0,0.0,3.3,0.0,0
2023-01-01T01:00,2023-01-01,1,Sunday,1,1,7.4,70,5.0,0.0,4.6,0.0,0
2023-01-01T02:00,2023-01-01,2,Sunday,1,1,7.6,67,5.3,0.0,3.4,0.0,0
2023-01-01T03:00,2023-01-01,3,Sunday,1,1,7.7,64,5.5,0.0,2.2,0.0,0
2023-01-01T04:00,2023-01-01,4,Sunday,1,1,7.8,63,5.5,0.0,2.5,0.0,0
2023-01-01T05:00,2023-01-01,5,Sunday,1,1,7.2,67,4.6,0.0,4.8,0.0,0
2023-01-01T06:00,2023-01-01,6,Sunday,1,1,4.2,74,0.9,0.0,8.1,0.0,0
2023-01-01T07:00,2023-01-01,7,Sunday,1,1,7.8,54,4.8,0.0,4.3,0.0,0
2023-01-01T08:00,2023-01-01,8,Sunday,1,1,8.2,52,5.7,0.0,1.3,24.0,1
2023-01-01T09:00,2023-01-01,9,Sunday,1,1,9.2,55,7.0,0.0,1.8,150.0,1
2023-01-01T10:00,2023-01-01,10,Sunday,1,1,11.6,52,9.3,0.0,3.8,302.0,1
2023-01-01T11:00,2023-01-01,11,Sunday,1,1,13.9,47,11.7,0.0,3.9,426.0,1
2023-01-01T12:00,2023-01-01,12,Sunday,1,1,15.8,43,13.6,0.0,4.3,498.0,1
2023-01-01T13:00,2023-01-01,13,Sunday,1,1,17.0,42,15.0,0.0,4.3,509.0,1
2023-01-01T14:00,2023-01-01,14,Sunday,1,1,17.6,41,15.5,0.0,4.9,458.0,1
2023-01-01T15:00,2023-01-01,15,Sunday,1,1,17.5,41,15.3,0.0,5.2,352.0,1
2023-01-01T16:00,2023-01-01,16,Sunday,1,1,15.1,64,13.8,0.0,6.1,208.0,1
2023-01-01T17:00,2023-01-01,17,Sunday,1,1,13.1,52,10.4,0.0,7.6,61.0,1
2023-01-01T18:00,2023-01-01,18,Sunday,1,1,11.9,59,9.7,0.0,6.1,0.0,0
2023-01-01T19:00,2023-01-01,19,Sunday,1,1,11.3,64,9.8,0.0,1.3,0.0,0
2023-01-01T20:00,2023-01-01,20,Sunday,1,1,11.1,63,8.8,0.0,6.2,0.0,0
2023-01-01T21:00,2023-01-01,21,Sunday,1,1,6.6,79,3.8,0.0,8.4,0.0,0
2023-01-01T22:00,2023-01-01,22,Sunday,1,1,5.2,85,2.4,0.0,8.4,0.0,0
2023-01-01T23:00,2023-01-01,23,Sunday,1,1,4.5,86,1.7,0.0,7.7,0.0,0
2023-01-02T00:00,2023-01-02,0,Monday,1,0,4.3,84,1.5,0.0,6.9,0.0,0
2023-01-02T01:00,2023-01-02,1,Monday,1,0,4.4,81,1.6,0.0,6.4,0.0,0
2023-01-02T02:00,2023-01-02,2,Monday,1,0,5.0,75,2.0,0.0,6.8,0.0,0
2023-01-02T03:00,2023-01-02,3,Monday,1,0,6.2,67,3.2,0.0,6.8,0.0,0
2023-01-02T04:00,2023-01-02,4,Monday,1,0,7.3,60,4.4,0.0,5.4,0.0,0
2023-01-02T05:00,2023-01-02,5,Monday,1,0,6.1,65,3.2,0.0,5.2,0.0,0
2023-01-02T06:00,2023-01-02,6,Monday,1,0,6.3,64,3.6,0.0,4.1,0.0,0
2023-01-02T07:00,2023-01-02,7,Monday,1,0,5.5,68,2.8,0.0,4.1,0.0,0
2023-01-02T08:00,2023-01-02,8,Monday,1,0,4.8,73,2.0,0.0,4.8,24.0,1
2023-01-02T09:00,2023-01-02,9,Monday,1,0,7.7,67,5.5,0.0,2.4,150.0,1
2023-01-02T10:00,2023-01-02,10,Monday,1,0,10.8,59,8.6,0.0,3.5,301.0,1
2023-01-02T11:00,2023-01-02,11,Monday,1,0,12.9,50,10.6,0.0,4.5,423.0,1
2023-01-02T12:00,2023-01-02,12,Monday,1,0,14.8,46,12.7,0.0,3.6,494.0,1
2023-01-02T13:00,2023-01-02,13,Monday,1,0,16.1,43,14.1,0.0,3.3,505.0,1
2023-01-02T14:00,2023-01-02,14,Monday,1,0,16.6,43,14.6,0.0,3.7,454.0,1
2023-01-02T15:00,2023-01-02,15,Monday,1,0,16.5,44,14.6,0.0,3.7,349.0,1
2023-01-02T16:00,2023-01-02,16,Monday,1,0,14.7,66,13.7,0.0,4.4,204.0,1
2023-01-02T17:00,2023-01-02,17,Monday,1,0,10.3,70,7.8,0.0,9.2,61.0,1
2023-01-02T18:00,2023-01-02,18,Monday,1,0,10.1,71,7.9,0.0,6.5,0.0,0
2023-01-02T19:00,2023-01-02,19,Monday,1,0,9.7,73,8.3,0.0,1.3,0.0,0
2023-01-02T20:00,2023-01-02,20,Monday,1,0,9.1,74,7.2,0.0,4.1,0.0,0
2023-01-02T21:00,2023-01-02,21,Monday,1,0,9.0,74,7.1,0.0,3.9,0.0,0
2023-01-02T22:00,2023-01-02,22,Monday,1,0,8.4,75,6.5,0.0,4.1,0.0,0
2023-01-02T23:00,2023-01-02,23,Monday,1,0,7.8,76,5.7,0.0,4.6,0.0,0
2023-01-03T00:00,2023-01-03,0,Tuesday,1,0,7.3,73,5.0,0.0,5.1,0.0,0
2023-01-03T01:00,2023-01-03,1,Tuesday,1,0,7.3,71,4.8,0.0,5.5,0.0,0
2023-01-03T02:00,2023-01-03,2,Tuesday,1,0,7.8,67,5.6,0.0,3.6,0.0,0
2023-01-03T03:00,2023-01-03,3,Tuesday,1,0,8.1,64,5.7,0.0,4.1,0.0,0
2023-01-03T04:00,2023-01-03,4,Tuesday,1,0,8.4,62,5.8,0.0,4.3,0.0,0
2023-01-03T05:00,2023-01-03,5,Tuesday,1,0,8.2,63,6.2,0.0,1.1,0.0,0
2023-01-03T06:00,2023-01-03,6,Tuesday,1,0,7.8,64,5.7,0.0,1.6,0.0,0
2023-01-03T07:00,2023-01-03,7,Tuesday,1,0,7.4,65,5.3,0.0,1.5,0.0,0
2023-01-03T08:00,2023-01-03,8,Tuesday,1,0,7.7,65,5.2,0.0,3.5,24.0,1
2023-01-03T09:00,2023-01-03,9,Tuesday,1,0,8.4,65,6.0,0.0,3.8,148.0,1
2023-01-03T10:00,2023-01-03,10,Tuesday,1,0,10.2,62,8.1,0.0,4.1,299.0,1
2023-01-03T11:00,2023-01-03,11,Tuesday,1,0,12.3,55,10.2,0.0,4.2,422.0,1
2023-01-03T12:00,2023-01-03,12,Tuesday,1,0,14.3,49,12.3,0.0,3.6,494.0,1
2023-01-03T13:00,2023-01-03,13,Tuesday,1,0,15.8,44,13.8,0.0,3.9,506.0,1
2023-01-03T14:00,2023-01-03,14,Tuesday,1,0,16.6,42,14.4,0.0,4.9,457.0,1
2023-01-03T15:00,2023-01-03,15,Tuesday,1,0,16.7,39,14.2,0.0,6.1,353.0,1
2023-01-03T16:00,2023-01-03,16,Tuesday,1,0,14.6,56,12.9,0.0,5.0,210.0,1
2023-01-03T17:00,2023-01-03,17,Tuesday,1,0,9.6,71,6.8,0.0,10.4,64.0,1
2023-01-03T18:00,2023-01-03,18,Tuesday,1,0,8.2,76,5.4,0.0,9.7,0.0,0
2023-01-03T19:00,2023-01-03,19,Tuesday,1,0,9.6,67,7.4,0.0,5.6,0.0,0
2023-01-03T20:00,2023-01-03,20,Tuesday,1,0,8.1,72,5.8,0.0,4.5,0.0,0
2023-01-03T21:00,2023-01-03,21,Tuesday,1,0,6.8,76,4.5,0.0,4.7,0.0,0
2023-01-03T22:00,2023-01-03,22,Tuesday,1,0,6.2,77,4.0,0.0,3.7,0.0,0
2023-01-03T23:00,2023-01-03,23,Tuesday,1,0,5.7,78,3.4,0.0,3.7,0.0,0
2023-01-04T00:00,2023-01-04,0,Wednesday,1,0,5.3,77,2.9,0.0,4.0,0.0,0
2023-01-04T01:00,2023-01-04,1,Wednesday,1,0,5.4,74,2.7,0.0,5.1,0.0,0
2023-01-04T02:00,2023-01-04,2,Wednesday,1,0,5.5,70,2.7,0.0,4.9,0.0,0
2023-01-04T03:00,2023-01-04,3,Wednesday,1,0,5.2,68,2.5,0.0,4.1,0.0,0
2023-01-04T04:00,2023-01-04,4,Wednesday,1,0,5.2,66,2.4,0.0,3.3,0.0,0
2023-01-04T05:00,2023-01-04,5,Wednesday,1,0,5.3,67,2.7,0.0,3.0,0.0,0
2023-01-04T06:00,2023-01-04,6,Wednesday,1,0,5.4,64,2.5,0.0,4.7,0.0,0
2023-01-04T07:00,2023-01-04,7,Wednesday,1,0,3.6,67,0.3,0.0,6.2,0.0,0
2023-01-04T08:00,2023-01-04,8,Wednesday,1,0,5.1,59,1.9,0.0,5.1,25.0,1
2023-01-04T09:00,2023-01-04,9,Wednesday,1,0,6.9,59,4.2,0.0,3.6,155.0,1
2023-01-04T10:00,2023-01-04,10,Wednesday,1,0,9.3,52,6.6,0.0,3.9,312.0,1
2023-01-04T11:00,2023-01-04,11,Wednesday,1,0,11.7,48,9.2,0.0,3.7,438.0,1
2023-01-04T12:00,2023-01-04,12,Wednesday,1,0,14.1,42,11.7,0.0,3.4,511.0,1
2023-01-04T13:00,2023-01-04,13,Wednesday,1,0,15.8,38,13.5,0.0,2.7,522.0,1
2023-01-04T14:00,2023-01-04,14,Wednesday,1,0,16.8,36,14.5,0.0,2.6,471.0,1
2023-01-04T15:00,2023-01-04,15,Wednesday,1,0,17.0,35,14.7,0.0,3.1,365.0,1
2023-01-04T16:00,2023-01-04,16,Wednesday,1,0,14.6,64,13.2,0.0,5.9,218.0,1
2023-01-04T17:00,2023-01-04,17,Wednesday,1,0,13.1,48,10.5,0.0,6.2,67.0,1
2023-01-04T18:00,2023-01-04,18,Wednesday,1,0,12.4,50,10.3,0.0,2.3,1.0,0
2023-01-04T19:00,2023-01-04,19,Wednesday,1,0,11.2,54,8.9,0.0,3.9,0.0,0
2023-01-04T20:00,2023-01-04,20,Wednesday,1,0,10.9,55,8.6,0.0,3.8,0.0,0
2023-01-04T21:00,2023-01-04,21,Wednesday,1,0,10.4,57,7.9,0.0,4.3,0.0,0
2023-01-04T22:00,2023-01-04,22,Wednesday,1,0,9.6,60,7.3,0.0,3.9,0.0,0
2023-01-04T23:00,2023-01-04,23,Wednesday,1,0,9.3,61,7.0,0.0,3.8,0.0,0
2023-01-05T00:00,2023-01-05,0,Thursday,1,0,9.2,57,6.9,0.0,2.9,0.0,0
2023-01-05T01:00,2023-01-05,1,Thursday,1,0,9.1,53,6.7,0.0,2.5,0.0,0
2023-01-05T02:00,2023-01-05,2,Thursday,1,0,8.9,50,6.4,0.0,1.8,0.0,0
2023-01-05T03:00,2023-01-05,3,Thursday,1,0,8.9,49,6.3,0.0,1.5,0.0,0
2023-01-05T04:00,2023-01-05,4,Thursday,1,0,8.8,48,6.1,0.0,2.3,0.0,0
2023-01-05T05:00,2023-01-05,5,Thursday,1,0,8.2,52,5.9,0.0,0.4,0.0,0
2023-01-05T06:00,2023-01-05,6,Thursday,1,0,8.2,52,5.6,0.0,1.8,0.0,0
2023-01-05T07:00,2023-01-05,7,Thursday,1,0,8.1,48,5.3,0.0,2.7,0.0,0
2023-01-05T08:00,2023-01-05,8,Thursday,1,0,8.1,44,4.9,0.0,4.3,24.0,1
2023-01-05T09:00,2023-01-05,9,Thursday,1,0,8.6,45,5.6,0.0,3.1,153.0,1
2023-01-05T10:00,2023-01-05,10,Thursday,1,0,10.4,42,7.7,0.0,1.8,310.0,1
2023-01-05T11:00,2023-01-05,11,Thursday,1,0,12.4,42,10.0,0.0,1.9,437.0,1
2023-01-05T12:00,2023-01-05,12,Thursday,1,0,14.5,39,12.1,0.0,2.9,512.0,1
2023-01-05T13:00,2023-01-05,13,Thursday,1,0,16.2,39,13.7,0.0,5.2,525.0,1
2023-01-05T14:00,2023-01-05,14,Thursday,1,0,17.2,39,14.9,0.0,4.7,473.0,1
2023-01-05T15:00,2023-01-05,15,Thursday,1,0,17.2,40,15.1,0.0,3.7,366.0,1
2023-01-05T16:00,2023-01-05,16,Thursday,1,0,14.9,65,13.8,0.0,4.8,219.0,1
2023-01-05T17:00,2023-01-05,17,Thursday,1,0,12.4,60,10.1,0.0,7.0,69.0,1
2023-01-05T18:00,2023-01-05,18,Thursday,1,0,12.9,57,11.6,0.0,0.0,1.0,0
2023-01-05T19:00,2023-01-05,19,Thursday,1,0,9.2,68,6.3,0.0,9.4,0.0,0
2023-01-05T20:00,2023-01-05,20,Thursday,1,0,8.9,66,6.1,0.0,7.6,0.0,0
2023-01-05T21:00,2023-01-05,21,Thursday,1,0,8.0,68,5.3,0.0,6.8,0.0,0
2023-01-05T22:00,2023-01-05,22,Thursday,1,0,8.5,65,5.8,0.0,6.6,0.0,0
2023-01-05T23:00,2023-01-05,23,Thursday,1,0,7.9,68,5.6,0.0,4.7,0.0,0
2023-01-06T00:00,2023-01-06,0,Friday,1,1,7.7,70,5.5,0.0,3.7,0.0,0
2023-01-06T01:00,2023-01-06,1,Friday,1,1,7.8,69,5.6,0.0,3.6,0.0,0
2023-01-06T02:00,2023-01-06,2,Friday,1,1,8.2,66,6.0,0.0,3.2,0.0,0
2023-01-06T03:00,2023-01-06,3,Friday,1,1,8.6,63,6.3,0.0,3.0,0.0,0
2023-01-06T04:00,2023-01-06,4,Friday,1,1,4.7,73,2.0,0.0,4.4,0.0,0
2023-01-06T05:00,2023-01-06,5,Friday,1,1,6.6,75,4.2,0.0,4.7,0.0,0
2023-01-06T06:00,2023-01-06,6,Friday,1,1,6.7,75,4.4,0.0,3.4,0.0,0
2023-01-06T07:00,2023-01-06,7,Friday,1,1,6.8,74,4.3,0.0,5.2,0.0,0
2023-01-06T08:00,2023-01-06,8,Friday,1,1,7.4,67,5.1,0.0,3.3,20.0,1
2023-01-06T09:00,2023-01-06,9,Friday,1,1,8.1,69,6.1,0.0,2.2,96.0,1
2023-01-06T10:00,2023-01-06,10,Friday,1,1,9.1,67,6.8,0.0,5.0,178.0,1
2023-01-06T11:00,2023-01-06,11,Friday,1,1,10.9,63,8.9,0.0,3.6,285.0,1
2023-01-06T12:00,2023-01-06,12,Friday,1,1,11.6,60,9.5,0.0,4.9,252.0,1
2023-01-06T13:00,2023-01-06,13,Friday,1,1,12.3,57,10.3,0.0,4.1,264.0,1
2023-01-06T14:00,2023-01-06,14,Friday,1,1,13.4,56,11.7,0.0,3.3,310.0,1
2023-01-06T15:00,2023-01-06,15,Friday,1,1,14.0,55,12.3,0.0,3.1,280.0,1
2023-01-06T16:00,2023-01-06,16,Friday,1,1,13.1,71,12.1,0.0,2.9,195.0,1
2023-01-06T17:00,2023-01-06,17,Friday,1,1,11.6,73,9.8,0.0,6.6,53.0,1
2023-01-06T18:00,2023-01-06,18,Friday,1,1,11.9,68,10.4,0.0,2.9,1.0,0
2023-01-06T19:00,2023-01-06,19,Friday,1,1,10.6,72,8.9,0.0,4.4,0.0,0
2023-01-06T20:00,2023-01-06,20,Friday,1,1,10.2,74,9.0,0.0,1.5,0.0,0
2023-01-06T21:00,2023-01-06,21,Friday,1,1,9.2,78,8.0,0.0,1.1,0.0,0
2023-01-06T22:00,2023-01-06,22,Friday,1,1,9.2,79,7.8,0.0,2.3,0.0,0
2023-01-06T23:00,2023-01-06,23,Friday,1,1,9.5,76,7.9,0.0,3.3,0.0,0
2023-01-07T00:00,2023-01-07,0,Saturday,1,1,9.4,77,8.2,0.0,0.0,0.0,0
2023-01-07T01:00,2023-01-07,1,Saturday,1,1,8.9,74,6.9,0.0,4.3,0.0,0
2023-01-07T02:00,2023-01-07,2,Saturday,1,1,7.7,80,5.4,0.0,6.1,0.0,0
2023-01-07T03:00,2023-01-07,3,Saturday,1,1,8.6,70,6.6,0.0,3.1,0.0,0
2023-01-07T04:00,2023-01-07,4,Saturday,1,1,5.8,86,3.1,0.0,8.0,0.0,0
2023-01-07T05:00,2023-01-07,5,Saturday,1,1,4.9,91,2.6,0.0,6.0,0.0,0
2023-01-07T06:00,2023-01-07,6,Saturday,1,1,5.1,88,2.2,0.0,8.7,0.0,0
2023-01-07T07:00,2023-01-07,7,Saturday,1,1,7.4,78,5.2,0.0,4.7,0.0,0
2023-01-07T08:00,2023-01-07,8,Saturday,1,1,8.2,73,6.2,0.0,3.7,19.0,1
2023-01-07T09:00,2023-01-07,9,Saturday,1,1,9.1,69,6.6,0.0,6.5,131.0,1
2023-01-07T10:00,2023-01-07,10,Saturday,1,1,10.6,62,8.6,0.0,4.0,244.0,1
2023-01-07T11:00,2023-01-07,11,Saturday,1,1,13.1,58,11.3,0.0,3.6,374.0,1
2023-01-07T12:00,2023-01-07,12,Saturday,1,1,15.3,52,13.7,0.0,3.4,420.0,1
2023-01-07T13:00,2023-01-07,13,Saturday,1,1,16.8,47,14.8,0.0,6.4,379.0,1
2023-01-07T14:00,2023-01-07,14,Saturday,1,1,16.5,48,14.5,0.0,6.2,187.0,1
2023-01-07T15:00,2023-01-07,15,Saturday,1,1,15.7,57,14.5,0.0,3.3,135.0,1
2023-01-07T16:00,2023-01-07,16,Saturday,1,1,14.4,64,13.2,0.0,4.2,88.0,1
2023-01-07T17:00,2023-01-07,17,Saturday,1,1,13.3,65,12.0,0.0,3.0,28.0,1
2023-01-07T18:00,2023-01-07,18,Saturday,1,1,12.6,67,11.6,0.0,0.5,0.0,0
2023-01-07T19:00,2023-01-07,19,Saturday,1,1,10.6,77,9.2,0.0,4.0,0.0,0
2023-01-07T20:00,2023-01-07,20,Saturday,1,1,10.6,73,8.7,0.0,5.8,0.0,0
2023-01-07T21:00,2023-01-07,21,Saturday,1,1,11.0,64,8.6,0.0,7.4,0.0,0
2023-01-07T22:00,2023-01-07,22,Saturday,1,1,8.2,74,5.4,0.0,9.3,0.0,0
2023-01-07T23:00,2023-01-07,23,Saturday,1,1,10.4,59,8.3,0.0,3.1,0.0,0
2023-01-08T00:00,2023-01-08,0,Sunday,1,1,8.5,66,6.1,0.0,4.6,0.0,0
2023-01-08T01:00,2023-01-08,1,Sunday,1,1,9.3,66,7.0,0.0,5.4,0.0,0
2023-01-08T02:00,2023-01-08,2,Sunday,1,1,9.8,60,8.0,0.0,0.5,0.0,0
2023-01-08T03:00,2023-01-08,3,Sunday,1,1,8.9,63,6.3,0.0,5.2,0.0,0
2023-01-08T04:00,2023-01-08,4,Sunday,1,1,9.3,60,7.0,0.0,3.4,0.0,0
2023-01-08T05:00,2023-01-08,5,Sunday,1,1,10.2,65,8.5,0.0,2.1,0.0,0
2023-01-08T06:00,2023-01-08,6,Sunday,1,1,10.0,66,8.1,0.0,3.0,0.0,0
2023-01-08T07:00,2023-01-08,7,Sunday,1,1,10.1,66,8.1,0.0,4.4,0.0,0
2023-01-08T08:00,2023-01-08,8,Sunday,1,1,10.2,66,8.4,0.0,3.3,22.0,1
2023-01-08T09:00,2023-01-08,9,Sunday,1,1,11.1,67,9.5,0.0,3.3,81.0,1
2023-01-08T10:00,2023-01-08,10,Sunday,1,1,12.6,64,11.0,0.0,3.6,156.0,1
2023-01-08T11:00,2023-01-08,11,Sunday,1,1,12.9,64,11.4,0.0,3.4,141.0,1
2023-01-08T12:00,2023-01-08,12,Sunday,1,1,13.9,62,12.3,0.0,4.9,161.0,1
2023-01-08T13:00,2023-01-08,13,Sunday,1,1,13.6,65,11.9,0.0,6.6,84.0,1
2023-01-08T14:00,2023-01-08,14,Sunday,1,1,13.1,72,11.8,0.3,6.1,77.0,1
2023-01-08T15:00,2023-01-08,15,Sunday,1,1,13.7,72,12.9,0.0,3.5,110.0,1
2023-01-08T16:00,2023-01-08,16,Sunday,1,1,12.6,76,11.2,0.0,7.4,58.0,1
2023-01-08T17:00,2023-01-08,17,Sunday,1,1,11.6,86,10.8,0.0,4.6,16.0,1
2023-01-08T18:00,2023-01-08,18,Sunday,1,1,12.3,80,12.0,0.2,0.0,0.0,0
2023-01-08T19:00,2023-01-08,19,Sunday,1,1,10.9,86,9.4,0.0,8.0,0.0,0
2023-01-08T20:00,2023-01-08,20,Sunday,1,1,11.0,76,9.3,0.0,6.6,0.0,0
2023-01-08T21:00,2023-01-08,21,Sunday,1,1,10.2,77,8.7,0.0,4.2,0.0,0
2023-01-08T22:00,2023-01-08,22,Sunday,1,1,9.9,79,8.8,0.0,1.5,0.0,0
2023-01-08T23:00,2023-01-08,23,Sunday,1,1,10.1,77,8.6,0.0,4.3,0.0,0
2023-01-09T00:00,2023-01-09,0,Monday,1,0,8.8,81,7.1,0.1,4.2,0.0,0
2023-01-09T01:00,2023-01-09,1,Monday,1,0,9.9,75,8.5,0.0,2.6,0.0,0
2023-01-09T02:00,2023-01-09,2,Monday,1,0,9.6,76,8.3,0.1,0.7,0.0,0
2023-01-09T03:00,2023-01-09,3,Monday,1,0,8.9,78,7.6,0.1,1.5,0.0,0
2023-01-09T04:00,2023-01-09,4,Monday,1,0,8.4,81,7.0,0.0,1.9,0.0,0
2023-01-09T05:00,2023-01-09,5,Monday,1,0,7.5,86,5.4,0.0,6.2,0.0,0
2023-01-09T06:00,2023-01-09,6,Monday,1,0,9.3,79,7.8,0.0,2.9,0.0,0
2023-01-09T07:00,2023-01-09,7,Monday,1,0,9.1,78,7.6,0.0,3.3,0.0,0
2023-01-09T08:00,2023-01-09,8,Monday,1,0,8.4,81,7.0,0.0,2.4,21.0,1
2023-01-09T09:00,2023-01-09,9,Monday,1,0,10.4,76,9.1,0.0,2.1,128.0,1
2023-01-09T10:00,2023-01-09,10,Monday,1,0,13.5,74,12.5,0.0,5.2,250.0,1
2023-01-09T11:00,2023-01-09,11,Monday,1,0,14.9,70,13.8,0.0,6.5,298.0,1
2023-01-09T12:00,2023-01-09,12,Monday,1,0,16.2,66,15.6,0.0,4.3,315.0,1
2023-01-09T13:00,2023-01-09,13,Monday,1,0,17.9,60,17.6,0.0,2.1,376.0,1
2023-01-09T14:00,2023-01-09,14,Monday,1,0,18.8,56,18.4,0.0,2.7,384.0,1
2023-01-09T15:00,2023-01-09,15,Monday,1,0,18.8,56,18.3,0.0,3.0,295.0,1
2023-01-09T16:00,2023-01-09,16,Monday,1,0,17.4,80,18.1,0.0,3.3,190.0,1
2023-01-09T17:00,2023-01-09,17,Monday,1,0,15.2,74,14.8,0.0,4.7,68.0,1
2023-01-09T18:00,2023-01-09,18,Monday,1,0,14.4,76,14.1,0.0,3.2,1.0,0
2023-01-09T19:00,2023-01-09,19,Monday,1,0,13.1,81,12.6,0.0,3.8,0.0,0
2023-01-09T20:00,2023-01-09,20,Monday,1,0,12.2,86,11.7,0.0,4.0,0.0,0
2023-01-09T21:00,2023-01-09,21,Monday,1,0,11.9,86,11.4,0.0,3.2,0.0,0
2023-01-09T22:00,2023-01-09,22,Monday,1,0,11.8,86,11.2,0.0,2.5,0.0,0
2023-01-09T23:00,2023-01-09,23,Monday,1,0,11.4,86,11.0,0.0,1.1,0.0,0
2023-01-10T00:00,2023-01-10,0,Tuesday,1,0,10.9,86,10.5,0.0,0.5,0.0,0
2023-01-10T01:00,2023-01-10,1,Tuesday,1,0,10.1,86,9.5,0.0,0.5,0.0,0
2023-01-10T02:00,2023-01-10,2,Tuesday,1,0,9.2,89,8.5,0.0,0.7,0.0,0
2023-01-10T03:00,2023-01-10,3,Tuesday,1,0,8.4,93,7.6,0.0,1.1,0.0,0
2023-01-10T04:00,2023-01-10,4,Tuesday,1,0,8.1,94,7.2,0.0,1.3,0.0,0
2023-01-10T05:00,2023-01-10,5,Tuesday,1,0,8.9,88,7.8,0.0,2.6,0.0,0
2023-01-10T06:00,2023-01-10,6,Tuesday,1,0,8.9,86,7.3,0.0,4.7,0.0,0
2023-01-10T07:00,2023-01-10,7,Tuesday,1,0,8.9,81,7.3,0.0,3.6,0.0,0
2023-01-10T08:00,2023-01-10,8,Tuesday,1,0,9.1,79,7.8,0.0,1.6,22.0,1
2023-01-10T09:00,2023-01-10,9,Tuesday,1,0,10.5,76,9.4,0.0,1.1,127.0,1
2023-01-10T10:00,2023-01-10,10,Tuesday,1,0,12.9,70,11.6,0.0,4.7,281.0,1
2023-01-10T11:00,2023-01-10,11,Tuesday,1,0,15.8,61,14.8,0.0,4.0,418.0,1
2023-01-10T12:00,2023-01-10,12,Tuesday,1,0,17.6,56,16.8,0.0,3.4,440.0,1
2023-01-10T13:00,2023-01-10,13,Tuesday,1,0,19.1,51,18.5,0.0,2.2,501.0,1
2023-01-10T14:00,2023-01-10,14,Tuesday,1,0,19.8,48,18.9,0.0,3.7,464.0,1
2023-01-10T15:00,2023-01-10,15,Tuesday,1,0,19.7,48,18.6,0.0,4.6,359.0,1
2023-01-10T16:00,2023-01-10,16,Tuesday,1,0,17.9,65,17.7,0.0,3.8,220.0,1
2023-01-10T17:00,2023-01-10,17,Tuesday,1,0,13.9,76,12.7,0.0,7.9,71.0,1
2023-01-10T18:00,2023-01-10,18,Tuesday,1,0,13.4,75,12.3,0.0,5.6,1.0,0
2023-01-10T19:00,2023-01-10,19,Tuesday,1,0,13.2,75,12.8,0.0,0.8,0.0,0
2023-01-10T20:00,2023-01-10,20,Tuesday,1,0,12.2,79,11.5,0.0,2.6,0.0,0
2023-01-10T21:00,2023-01-10,21,Tuesday,1,0,11.9,79,11.3,0.0,1.4,0.0,0
2023-01-10T22:00,2023-01-10,22,Tuesday,1,0,12.0,79,11.0,0.0,3.7,0.0,0
2023-01-10T23:00,2023-01-10,23,Tuesday,1,0,11.7,79,10.8,0.0,2.8,0.0,0
2023-01-11T00:00,2023-01-11,0,Wednesday,1,0,10.9,83,9.7,0.0,4.5,0.0,0
2023-01-11T01:00,2023-01-11,1,Wednesday,1,0,12.4,74,11.5,0.0,2.9,0.0,0
2023-01-11T02:00,2023-01-11,2,Wednesday,1,0,10.4,83,8.8,0.0,6.1,0.0,0
2023-01-11T03:00,2023-01-11,3,Wednesday,1,0,11.8,73,10.7,0.0,2.3,0.0,0
2023-01-11T04:00,2023-01-11,4,Wednesday,1,0,9.7,85,8.0,0.0,7.0,0.0,0
2023-01-11T05:00,2023-01-11,5,Wednesday,1,0,9.6,84,7.9,0.0,6.4,0.0,0
2023-01-11T06:00,2023-01-11,6,Wednesday,1,0,9.7,86,8.2,0.0,5.9,0.0,0
2023-01-11T07:00,2023-01-11,7,Wednesday,1,0,9.6,87,8.1,0.0,5.7,0.0,0
2023-01-11T08:00,2023-01-11,8,Wednesday,1,0,10.2,86,9.5,0.1,1.1,11.0,1
2023-01-11T09:00,2023-01-11,9,Wednesday,1,0,10.9,81,9.9,0.0,3.1,30.0,1
2023-01-11T10:00,2023-01-11,10,Wednesday,1,0,11.2,86,10.4,0.3,4.2,54.0,1
2023-01-11T11:00,2023-01-11,11,Wednesday,1,0,11.6,91,10.8,0.6,5.8,123.0,1
2023-01-11T12:00,2023-01-11,12,Wednesday,1,0,11.4,92,10.5,2.1,5.9,47.0,1
2023-01-11T13:00,2023-01-11,13,Wednesday,1,0,11.4,89,10.0,3.2,8.4,39.0,1
2023-01-11T14:00,2023-01-11,14,Wednesday,1,0,11.1,88,9.9,2.2,6.3,20.0,1
2023-01-11T15:00,2023-01-11,15,Wednesday,1,0,11.0,87,9.8,1.6,6.0,27.0,1
2023-01-11T16:00,2023-01-11,16,Wednesday,1,0,10.8,87,9.6,2.5,5.8,19.0,1
2023-01-11T17:00,2023-01-11,17,Wednesday,1,0,10.6,80,8.5,1.4,9.9,13.0,1
2023-01-11T18:00,2023-01-11,18,Wednesday,1,0,10.7,81,8.7,0.2,9.7,0.0,0
2023-01-11T19:00,2023-01-11,19,Wednesday,1,0,10.9,85,9.1,0.2,9.0,0.0,0
2023-01-11T20:00,2023-01-11,20,Wednesday,1,0,10.7,82,9.0,0.1,7.9,0.0,0
2023-01-11T21:00,2023-01-11,21,Wednesday,1,0,10.3,86,8.9,0.2,5.8,0.0,0
